1.647	-0.248
1.648	-0.231
1.649	-0.095
1.650	-0.022
1.651	0.196
1.652	0.244
1.653	0.200
1.654	0.233
1.655	0.311
1.656	0.179
1.657	0.133
1.658	0.106
1.659	-0.149
1.660	-0.258
1.661	-0.240
1.662	-0.231
1.663	-0.277
1.664	-0.255
1.665	-0.219
1.666	-0.086
1.667	0.122
1.668	0.174
1.669	0.235
1.670	0.311
1.671	0.229
1.672	0.293
1.673	0.199
1.674	0.152
1.675	0.052
1.676	-0.108
1.677	-0.182
1.678	-0.291
1.679	-0.207
1.680	-0.214
1.681	-0.229
1.682	-0.136
1.683	-0.052
1.684	0.117
1.685	0.212
1.686	0.264
1.687	0.205
1.688	0.305
1.689	0.207
1.690	0.245
1.691	0.095
1.692	-0.069
1.693	-0.229
1.694	-0.200
1.695	-0.303
1.696	-0.303
1.697	-0.299
1.698	-0.211
1.699	-0.127
1.700	-0.032
1.701	0.195
1.702	0.155
1.703	0.293
1.704	0.261
1.705	0.282
1.706	0.277
1.707	0.243
1.708	0.019
1.709	-0.150
1.710	-0.188
1.711	-0.237
1.712	-0.250
1.713	-0.257
1.714	-0.305
1.715	-0.176
1.716	-0.103
1.717	0.052
1.718	0.206
1.719	0.239
1.720	0.230
1.721	0.297
1.722	0.265
1.723	0.259
1.724	0.149
1.725	-0.042
1.726	-0.178
1.727	-0.153
1.728	-0.220
1.729	-0.265
1.730	-0.316
1.731	-0.184
1.732	-0.235
1.733	-0.036
1.734	0.079
1.735	0.150
1.736	0.193
1.737	0.325
1.738	0.304
1.739	0.223
1.740	0.159
1.741	0.140
1.742	-0.039
1.743	-0.248
1.744	-0.193
1.745	-0.317
1.746	-0.218
1.747	-0.231
1.748	-0.170
1.749	-0.150
1.750	-0.015
1.751	0.110
1.752	0.209
1.753	0.196
1.754	0.266
1.755	0.271
1.756	0.249
1.757	0.154
1.758	0.071
1.759	-0.069
1.760	-0.141
1.761	-0.274
1.762	-0.225
1.763	-0.326
1.764	-0.296
1.765	-0.179
1.766	-0.168
1.767	0.112
1.768	0.117
1.769	0.272
1.770	0.319
1.771	0.278
1.772	0.222
1.773	0.281
1.774	0.127
1.775	0.025
1.776	-0.182
1.777	-0.274
1.778	-0.194
1.779	-0.316
1.780	-0.272
1.781	-0.251
1.782	-0.163
1.783	-0.082
1.784	0.082
1.785	0.154
1.786	0.232
1.787	0.311
1.788	0.244
1.789	0.301
1.790	0.147
1.791	0.181
1.792	-0.006
1.793	-0.133
1.794	-0.216
1.795	-0.314
1.796	-0.315
1.797	-0.258
1.798	-0.179
1.799	-0.182
1.800	0.046
1.801	0.175
1.802	0.157
1.803	0.314
1.804	0.257
1.805	0.301
1.806	0.291
1.807	0.129
1.808	0.024
1.809	-0.059
1.810	-0.263
1.811	-0.228
1.812	-0.304
1.813	-0.224
1.814	-0.222
1.815	-0.192
1.816	-0.075
1.817	0.049
1.818	0.219
1.819	0.248
1.820	0.223
1.821	0.317
1.822	0.293
1.823	0.240
1.824	0.146
1.825	-0.018
1.826	-0.161
1.827	-0.169
1.828	-0.306
1.829	-0.219
1.830	-0.221
1.831	-0.201
1.832	-0.129
1.833	-0.107
1.834	0.094
1.835	0.266
1.836	0.184
1.837	0.228
1.838	0.263
1.839	0.185
1.840	0.225
1.841	0.110
1.842	-0.026
1.843	-0.156
1.844	-0.250
1.845	-0.267
1.846	-0.206
1.847	-0.205
1.848	-0.264
1.849	-0.112
1.850	-0.047
1.851	0.215
1.852	0.219
1.853	0.238
1.854	0.324
1.855	0.298
1.856	0.290
1.857	0.189
1.858	0.028
1.859	-0.050
1.860	-0.268
1.861	-0.187
1.862	-0.320
1.863	-0.303
1.864	-0.219
1.865	-0.239
1.866	-0.116
1.867	0.070
1.868	0.133
1.869	0.212
1.870	0.303
1.871	0.328
1.872	0.268
1.873	0.168
1.874	0.150
1.875	-0.061
1.876	-0.196
1.877	-0.196
1.878	-0.193
1.879	-0.207
1.880	-0.275
1.881	-0.257
1.882	-0.146
1.883	-0.114
1.884	0.162
1.885	0.137
1.886	0.309
1.887	0.219
1.888	0.315
1.889	0.194
1.890	0.258
1.891	0.118
1.892	-0.039
1.893	-0.131
1.894	-0.217
1.895	-0.250
1.896	-0.202
1.897	-0.272
1.898	-0.267
1.899	-0.122
1.900	0.057
1.901	0.107
1.902	0.265
1.903	0.241
1.904	0.241
1.905	0.278
1.906	0.213
1.907	0.152
1.908	0.083
1.909	-0.067
1.910	-0.152
1.911	-0.272
1.912	-0.280
1.913	-0.316
1.914	-0.185
1.915	-0.207
1.916	-0.116
1.917	0.028
1.918	0.225
1.919	0.279
1.920	0.212
1.921	0.276
1.922	0.251
1.923	0.203
1.924	0.211
1.925	0.012
1.926	-0.118
1.927	-0.204
1.928	-0.257
1.929	-0.217
1.930	-0.253
1.931	-0.197
1.932	-0.154
1.933	-0.066
1.934	0.159
1.935	0.234
1.936	0.204
1.937	0.234
1.938	0.258
1.939	0.200
1.940	0.247
1.941	0.162
1.942	-0.074
1.943	-0.182
1.944	-0.249
1.945	-0.282
1.946	-0.315
1.947	-0.223
1.948	-0.232
1.949	-0.164
1.950	0.065
1.951	0.147
1.952	0.212
1.953	0.248
1.954	0.319
1.955	0.207
1.956	0.263
1.957	0.224
1.958	0.069
1.959	-0.082
1.960	-0.216
1.961	-0.295
1.962	-0.256
1.963	-0.223
1.964	-0.240
1.965	-0.257
1.966	-0.064
1.967	0.105
1.968	0.222
1.969	0.301
1.970	0.296
1.971	0.242
1.972	0.218
1.973	0.168
1.974	0.188
1.975	0.020
1.976	-0.125
1.977	-0.274
1.978	-0.288
1.979	-0.220
1.980	-0.277
1.981	-0.219
1.982	-0.156
1.983	-0.076
1.984	0.177
1.985	0.223
1.986	0.246
1.987	0.227
1.988	0.247
1.989	0.213
1.990	0.207
1.991	0.123
1.992	-0.049
1.993	-0.143
1.994	-0.286
1.995	-0.255
1.996	-0.321
1.997	-0.214
1.998	-0.274
1.999	-0.126
